Entity/Table Name,Entity/Table Physical_Name,Comment,Definition,Attribute/Column Name,Attribute/Column Physical_Name,Comment,Definition,Is FK,Is PK,Logical Data Type,Physical Data Type
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,ISFULLCOVERAGE,ISFULLCOVERAGE,"Indicates whether any vehicle on the policy has full coverage. This is only for MA policy. Currently, rating is setting this indicator based on whether at least one active vehicle in the policy has Part 7 collision coverage.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","Indicates whether any vehicle on the policy has full coverage. This is only for MA policy. Currently, rating is setting this indicator based on whether at least one active vehicle in the policy has Part 7 collision coverage.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,ISINTERNETSALE,ISINTERNETSALE,"Indicates whether the policy was initiated over an Internet application. Once set, the value will not change for the life of the policy. Value List, complete: Yes = Policy originated thru the Internet. No = Policy did not originate thru the Internet (default).

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","Indicates whether the policy was initiated over an Internet application. Once set, the value will not change for the life of the policy. Value List, complete: Yes = Policy originated thru the Internet. No = Policy did not originate thru the Internet (default).

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,ISRENEWALQUESTIONNAIREREQUIRED,ISRENEWALQUESTIONNAIREREQUIRED,"Indicator used to identify policies that are eligible for the Renewal Questionnaire.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","Indicator used to identify policies that are eligible for the Renewal Questionnaire.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,ISSHORTTERMPOLICY,ISSHORTTERMPOLICY,"Indicator specifying if the policy is short term. Downstream systems can use this value to eliminate the policy from New Business counts. There are 2 instances when the value is set to 'Yes'. One instance is a policy that is bound but not issued, then cancelled by the customer through Service's retention wizard. Another instance is a policy that is bound and issued, then cancelled by underwriting in EPSS.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","Indicator specifying if the policy is short term. Downstream systems can use this value to eliminate the policy from New Business counts. There are 2 instances when the value is set to 'Yes'. One instance is a policy that is bound but not issued, then cancelled by the customer through Service's retention wizard. Another instance is a policy that is bound and issued, then cancelled by underwriting in EPSS.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,LASTCHANGEDINSURANCETYPE,LASTCHANGEDINSURANCETYPE,"The previous Insurance Type.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","The previous Insurance Type.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,LASTCHANGEDLIFESEGMENT,LASTCHANGEDLIFESEGMENT,"the previous life segment.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","the previous life segment.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,LASTCHANGEDLOBCODE,LASTCHANGEDLOBCODE,"Code identifying the previous Line of Business code. This field should be populated when a LOBCode is amended, regardless of rate structure code. Note: This element will not be present if not applicable or the LOBCode has not changed. Value List, partial; for additional values refer to Support table, LOB_INS_LINE_XRF APA = Assigned risk APC = Auto Ceded APV = Auto Voluntary APM = Motorcycle AMC = Motorcycle Ceded APS = County Mutual Standard APN = County Mutual Non-Standard	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","Code identifying the previous Line of Business code. This field should be populated when a LOBCode is amended, regardless of rate structure code. Note: This element will not be present if not applicable or the LOBCode has not changed. Value List, partial; for additional values refer to Support table, LOB_INS_LINE_XRF APA = Assigned risk APC = Auto Ceded APV = Auto Voluntary APM = Motorcycle AMC = Motorcycle Ceded APS = County Mutual Standard APN = County Mutual Non-Standard	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,LASTCHANGEDPRIMARYRATINGSTATE,LASTCHANGEDPRIMARYRATINGSTATE,"Code identifying the state where the policy (risk) was previously written. Note: This element will not be present if not applicable or the PrimaryRatingState has not changed. Value List, partial; for additional values refer to Support Table, STATE_TBL AK = Alaska AL = Alabama AR = Arkansas AZ = Arizona CA = California	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","Code identifying the state where the policy (risk) was previously written. Note: This element will not be present if not applicable or the PrimaryRatingState has not changed. Value List, partial; for additional values refer to Support Table, STATE_TBL AK = Alaska AL = Alabama AR = Arkansas AZ = Arizona CA = California	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,LASTCHANGEDRISKSEGMENT,LASTCHANGEDRISKSEGMENT,"Previous Risk Segment.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","Previous Risk Segment.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,LASTCHANGEDWRITINGCOMPANY,LASTCHANGEDWRITINGCOMPANY,"Code identifying the previous master company code. Used in move-down processing so only the most current row is downloaded to the workstation. Used in Tiered Rating rules processing to determine if Tiered Rating Rules are to be rerun.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","Code identifying the previous master company code. Used in move-down processing so only the most current row is downloaded to the workstation. Used in Tiered Rating rules processing to determine if Tiered Rating Rules are to be rerun.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,LEGACYSYSTEMACTIVITYDATE,LEGACYSYSTEMACTIVITYDATE,"This is the date and time a converted transaction was issued in a legacy system.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","This is the date and time a converted transaction was issued in a legacy system.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,TIMESTAMP_NTZ(9),TIMESTAMP_NTZ(9)
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,LIFESEGMENT,LIFESEGMENT,"This is a new field as part of the modernization process. This is the likelihood a policy will retain. 1 = low change of cancelling; 2 = medium chance of cancelling; 3 = high chance of cancelling	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","This is a new field as part of the modernization process. This is the likelihood a policy will retain. 1 = low change of cancelling; 2 = medium chance of cancelling; 3 = high chance of cancelling	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,LIFESEGMENTINCEPTIONDATE,LIFESEGMENTINCEPTIONDATE,"The date when the life Segment is first assigned to this policy.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","The date when the life Segment is first assigned to this policy.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,DATE,DATE
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,LOBCODE,LOBCODE,"Code identifying the type of policies written within a company as distinguished by its product business line, rating algorithms, underwriting rules, forms, and/or issue processes. For policies written with New Rating Structure, the LOB_CD may be represented by the Rating Program Code. For policies with Legacy Rating Structure, the LOB_CD represents the GEICO product line the policy was written in. NOTE: This field is being used as a read-only reference value.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","Code identifying the type of policies written within a company as distinguished by its product business line, rating algorithms, underwriting rules, forms, and/or issue processes. For policies written with New Rating Structure, the LOB_CD may be represented by the Rating Program Code. For policies with Legacy Rating Structure, the LOB_CD represents the GEICO product line the policy was written in. NOTE: This field is being used as a read-only reference value.	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
SAT_PEAK_POLICY,SAT_PEAK_POLICY,Satellite containing descriptive columns related to a policy.,Satellite containing descriptive columns related to a policy.,MINIMUMPREMIUM,MINIMUMPREMIUM,"Minimum premium amounts are applied to a policy when the premium calculated by Ratabase is less than the minimum amount set by the PrimaryRatingState. If there is no minimum premium, the value will be ""0"".	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
","Minimum premium amounts are applied to a policy when the premium calculated by Ratabase is less than the minimum amount set by the PrimaryRatingState. If there is no minimum premium, the value will be ""0"".	

SPII
General Non PII

Data Steward
Business: Steve Wilson / Ross Merrits	Technical: Kim Lloyd
",FALSE,FALSE,FLOAT,FLOAT
