"Table Name","Column Name","Column Data_Type","Data Source Column/Data Movement Column Name","Data Source Column/Data Movement Column Physical_Data_Type","Data Source Table/Data Movement Table Name","Data Source Object Name","Data Source Object Data_Source_Import_Type","Data Source Object Data_Source_Server","Data Source Object Data_Source_System","Data Source Object Data_Source_Type",
SAT_PEAK_LINE,TRANSACTION_REFERENCE_HK,BINARY(16),,,,,,,,,
SAT_PEAK_LINE,POLICY_NUMBER,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_LINE,POLICYREADONLYHISTORYID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_LINE,INCLUDEDELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_LINE,PRODUCTKIND,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_LINE,RETRIEVEPOLICY_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_LINE,DATA_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_LINE,POLICY_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_LINE,LINE_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_LINE,CHANGE,FLOAT,,,,,,,,,
SAT_PEAK_LINE,WRITTEN,FLOAT,,,,,,,,,
SAT_PEAK_LINE,ISDRIVERTOVEHICLEASSIGNMENTOVERRIDDEN,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_LINE,ISESIGNELIGIBLE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_LINE,ISUNDERWRITINGREQUIRED,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_LINE,PREMIUM,FLOAT,,,,,,,,,
SAT_PEAK_LINE,SEATBELTUSAGE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_LINE,TORT,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_LINE,VALUE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,HASHDIFF,DATE,,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,EFFECTIVE_TIMESTAMP,TIMESTAMP,EFFECTIVEDATE,DATE,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_VINSYMBOL,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,TRANSACTION_HK,BINARY(16),POLICYREADONLYHISTORYID,VARCHAR(16777216),VEHICLE_VINSYMBOL,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_VINSYMBOL,POLICY_INSURES_VEHICLE_HK,BINARY(16),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,POLICY_NUMBER,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,POLICYREADONLYHISTORYID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,INCLUDEDELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,PRODUCTKIND,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,RETRIEVEPOLICY_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,DATA_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,POLICY_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,LINE_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,LINE_CHANGE,FLOAT,,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,LINE_WRITTEN,FLOAT,,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,RISK_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,RISK_DELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,VEHICLE_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,VEHICLE_DELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,VINSYMBOL_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,VINSYMBOL_DELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,ANTILOCKBRAKES,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,ANTILOCKBRAKETYPE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,ANTITHEFTDEVICE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,CLASSASSIGNMETHOD,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,CLASSCODE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,COLLISIONSYMBOL,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,COLLISIONSYMBOLOVERRIDE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,COMPREHENSIVESYMBOL,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,COMPREHENSIVESYMBOLOVERRIDE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,COSTNEWWITHCUSTOMIZATIONS,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,DAYTIMERUNNINGLIGHTS,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,DESCRIPTION,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,ENGINETYPE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,HASFAILEDVINVALIDATION,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,HIGHTHEFTVEHICLE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,ISOBODYSTYLE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,LASTCHANGEDCOLLISIONSYMBOL,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,LASTCHANGEDCOMPREHENSIVESYMBOL,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,LASTCHANGEDLIABILITYSYMBOL,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,LEGACYVEHICLETYPECODE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,LIABILITYSYMBOL,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,LIABILITYSYMBOLOVERRIDE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,MAKE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,MODEL,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,PASSIVERESTRAINTDEVICE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,PERFORMANCE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,VEHICLERATINGCODE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,VEHICLETYPE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL,VINEDITOVERRIDE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,POLICY_HAS_VEHICLE_COVERAGE_HK,BINARY(16),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,HASHDIFF,BINARY(16),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,EFFECTIVE_TIMESTAMP,TIMESTAMP,EFFECTIVEDATE,DATE,RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_PEAK_RISK_COVERAGE,POLICY_NUMBER,VARCHAR(16777216),POLICY_NUMBER,VARCHAR(16777216),RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,POLICYREADONLYHISTORYID,VARCHAR(16777216),POLICYREADONLYHISTORYID,VARCHAR(16777216),RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,INCLUDEDELETED,BOOLEAN,INCLUDEDELETED,BOOLEAN,RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,PRODUCTKIND,VARCHAR(16777216),PRODUCTKIND,VARCHAR(16777216),RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,RETRIEVEPOLICY_ID,VARCHAR(16777216),RETRIEVEPOLICY_ID,VARCHAR(16777216),RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,DATA_ID,VARCHAR(16777216),DATA_ID,VARCHAR(16777216),RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,POLICY_ID,VARCHAR(16777216),POLICY_ID,VARCHAR(16777216),RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,LINE_ID,VARCHAR(16777216),LINE_ID,VARCHAR(16777216),RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,LINE_CHANGE,FLOAT,LINE_CHANGE,FLOAT,RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,LINE_WRITTEN,FLOAT,LINE_WRITTEN,FLOAT,RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,RISK_ID,VARCHAR(16777216),RISK_ID,VARCHAR(16777216),RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,RISK_DELETED,BOOLEAN,RISK_DELETED,BOOLEAN,RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,COVERAGE_ID,VARCHAR(16777216),COVERAGE_ID,VARCHAR(16777216),RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,COVERAGE_DELETED,BOOLEAN,COVERAGE_DELETED,BOOLEAN,RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,ACTION,VARCHAR(16777216),ACTION,VARCHAR(16777216),RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,CANCELPREM,FLOAT,CANCELPREM,FLOAT,RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,CHANGE,FLOAT,CHANGE,FLOAT,RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,COVERAGECODE,VARCHAR(16777216),COVERAGECODE,VARCHAR(16777216),RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,COVERAGELEVEL,VARCHAR(16777216),COVERAGELEVEL,VARCHAR(16777216),RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,EFFECTIVEDATE,DATE,EFFECTIVEDATE,DATE,RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,EFFECTIVETYPECODE,VARCHAR(16777216),EFFECTIVETYPECODE,VARCHAR(16777216),RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,INDICATOR,BOOLEAN,INDICATOR,TINYINT,RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_RISK_COVERAGE,LASTCHANGEDACTION,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,LASTCHANGEDDATE,DATE,,,,,,,,,
SAT_PEAK_RISK_COVERAGE,LASTPREMIUMCHANGEDACTION,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,LASTPREMIUMCHANGEDDATE,DATE,,,,,,,,,
SAT_PEAK_RISK_COVERAGE,MANUALLYENTEREDPREMIUM,FLOAT,,,,,,,,,
SAT_PEAK_RISK_COVERAGE,OFFSET,FLOAT,,,,,,,,,
SAT_PEAK_RISK_COVERAGE,ONSET,FLOAT,,,,,,,,,
SAT_PEAK_RISK_COVERAGE,PREMIUM,FLOAT,,,,,,,,,
SAT_PEAK_RISK_COVERAGE,PREMIUMEFFECTIVETYPECODE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,PREMIUMREASONAMENDMENTCODE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,PRIOR,FLOAT,,,,,,,,,
SAT_PEAK_RISK_COVERAGE,PRIORTERM,FLOAT,,,,,,,,,
SAT_PEAK_RISK_COVERAGE,REASONAMENDMENTCODE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,TYPE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,WRITTEN,FLOAT,,,,,,,,,
SAT_PEAK_RISK_COVERAGE,DEDUCTIBLE_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,DEDUCTIBLECODE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,LIMIT_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,LIMITCODE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,RAW_OP_TYPE,VARCHAR(1),,,,,,,,,
SAT_PEAK_RISK_COVERAGE,TRANSACTION_HK,BINARY(16),POLICYREADONLYHISTORYID,VARCHAR(16777216),RISK_COVERAGE,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_USAGEDETAILS,ESTIMATEDANNUALMILEAGE,"NUMBER(38,0)",ESTIMATEDANNUALMILEAGE,"NUMBER(38,0)",VEHICLE_USAGEDETAILS,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_USAGEDETAILS,ODOMETERREADING,"NUMBER(38,0)",ODOMETERREADING,"NUMBER(38,0)",VEHICLE_USAGEDETAILS,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_USAGEDETAILS,ODOMETERDATE,DATE,ODOMETERDATE,DATE,VEHICLE_USAGEDETAILS,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_USAGEDETAILS,POLICY_INSURES_VEHICLE_HK,BINARY(16),POLICY_NUMBER,VARCHAR(16777216),VEHICLE_USAGEDETAILS,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_USAGEDETAILS,POLICY_INSURES_VEHICLE_HK,BINARY(16),VEHICLE_ID,VARCHAR(16777216),VEHICLE_USAGEDETAILS,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_USAGEDETAILS,HASHDIFF,BINARY(16),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,EFFECTIVE_TIMESTAMP,TIMESTAMP,EFFECTIVEDATE,DATE,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_USAGEDETAILS,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,TRANSACTION_HK,BINARY(16),POLICYREADONLYHISTORYID,VARCHAR(16777216),VEHICLE_USAGEDETAILS,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_USAGEDETAILS,POLICY_NUMBER,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,POLICYREADONLYHISTORYID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,INCLUDEDELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,PRODUCTKIND,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,RETRIEVEPOLICY_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,DATA_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,POLICY_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,LINE_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,LINE_CHANGE,FLOAT,,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,LINE_WRITTEN,FLOAT,,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,RISK_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,RISK_DELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,VEHICLE_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,VEHICLE_DELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,USAGEDETAILS_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,USAGEDETAILS_DELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,ALLOTHERCLASSINDICATOR,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,ANNUALMILEAGERANGE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,BUSINESSUSAGEPERCENTAGE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,BUSINESSUSAGETYPE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,CALCULATEDCOMMUTEMILEAGE,"NUMBER(38,0)",,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,DAYSTOSCHOOL,"NUMBER(38,0)",,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,DAYSTOWORK,"NUMBER(38,0)",,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,EXCESSVEHICLEINDICATOR,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,ISACCEPTABLEBUSINESSUSAGE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,ISVEHICLEELIGIBLE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,MILESTOSCHOOL,"NUMBER(38,0)",,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,MILESTOWORK,"NUMBER(38,0)",,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,PRIORTERMANNUALMILEAGE,"NUMBER(38,0)",,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,RATINGVEHICLEUSE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,RVDAYSOFUSE,"NUMBER(38,0)",,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,USAGE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_USAGEDETAILS,WASUSAGECHANGED,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL_PII,VIN,VARCHAR(16777216),VIN,VARCHAR(16777216),VEHICLE_VINSYMBOL,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_VINSYMBOL_PII,HASHDIFF,BINARY(16),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL_PII,EFFECTIVE_TIMESTAMP,TIMESTAMP,EFFECTIVEDATE,DATE,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_VINSYMBOL_PII,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL_PII,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_PEAK_VEHICLE_VINSYMBOL_PII,TRANSACTION_HK,BINARY(16),POLICYREADONLYHISTORYID,VARCHAR(16777216),VEHICLE_VINSYMBOL,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_VINSYMBOL_PII,POLICY_INSURES_VEHICLE_HK,BINARY(16),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,HASHDIFF,BINARY(16),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,EFFECTIVE_TIMESTAMP,TIMESTAMP,EFFECTIVEDATE,DATE,TRANSACTION,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,LOAD_TIMESTAMP,TIMESTAMP,,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,RECORD_SOURCE,VARCHAR(100),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,TRANSACTION_HK,BINARY(16),POLICYREADONLYHISTORYID,VARCHAR(16777216),VEHICLE_REGISTRATIONOWNERSHIP,DV_POLICY_CONFORMED_PEAK,,WH_DBTVAULT_1,DV_POLICY_CONFORMED.PEAK,Relational,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,VEHICLEAGE,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,POLICY_NUMBER,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,POLICYREADONLYHISTORYID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,INCLUDEDELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,PRODUCTKIND,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,RETRIEVEPOLICY_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,DATA_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,POLICY_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,LINE_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,LINE_CHANGE,FLOAT,,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,LINE_WRITTEN,FLOAT,,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,RISK_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,RISK_DELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,VEHICLE_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,VEHICLE_DELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,REGISTRATIONOWNERSHIP_ID,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,REGISTRATIONOWNERSHIP_DELETED,BOOLEAN,,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,BUSINESSOWNERCLIENTKEY,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,BUSINESSOWNERINDICATOR,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,CONTENTSVALUE,FLOAT,,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,COOWNER,VARCHAR(16777216),,,,,,,,,
SAT_PEAK_VEHICLE_REGISTRATIONOWNERSHIP,COSTNEW,FLOAT,,,,,,,,,
